Закон;Номер жалобы;Ссылка на жалобу;Статус;Решение;Предписание;Орган контроля;Заказчик;Заказчик ссылка;Лицо, подавшее жалобу;Поступление жалобы;Рассмотрение жалобы;Дата обновления;Извещение;Описание закупки;Идентификационный код закупки (ИКЗ);Решение документ
44-ФЗ (94-ФЗ);№ 202100187298007753;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164094;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ МОСКОВСКОЙ ОБЛАСТИ;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2026809;ООО «Атланты»;08.11.2021;12.11.2021 10:45;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0148200005421000775;Поставка офисной мебели для административного здания;212502408055850240100103830010000000;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1358873
44-ФЗ (94-ФЗ);№ 202100114959011110;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164100;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО САНКТ-ПЕТЕРБУРГУ;АДМИНИСТРАЦИЯ  КУРОРТНОГО  РАЙОНА  САНКТ-ПЕТЕРБУРГА;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=787356;АНО «ДОЗОР»;08.11.2021;12.11.2021 14:00;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0172200000621000323;Оказание охранных услуг в государственных бюджетных дошкольных образовательных учреждениях Курортного района Санкт-Петербурга в 2022-2023 годах;212782700123678430100100380018010244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1358852
44-ФЗ (94-ФЗ);№ 202100187298007751;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164101;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЕТЕРИНАРИИ МОСКОВСКОЙ ОБЛАСТИ ""ТЕРРИТОРИАЛЬНОЕ ВЕТЕРИНАРНОЕ УПРАВЛЕНИЕ №1""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=800785;ООО «СТРОЙТРАСТ»;08.11.2021;12.11.2021 14:00;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0348200004821000013;"Капитальный ремонт здания Звенигородской ветеринарной участковой лечебницы Одинцовской ветеринарной станции ГБУВ МО ""Терветуправление №1"", расположенной по адресу: Московская область, Одинцовский г.о., г. Звенигород, Проектируемый проезд, дом 10, вл. 9";212503209983450320100100540014120000;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1357993
44-ФЗ (94-ФЗ);№ 202100114959011107;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164099;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО САНКТ-ПЕТЕРБУРГУ;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САНКТ-ПЕТЕРБУРГА МУНИЦИПАЛЬНЫЙ ОКРУГ ВЛАДИМИРСКИЙ ОКРУГ;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=660556;АНО «ДОЗОР»;08.11.2021;12.11.2021 13:50;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0172300004821000030;Поставка новогодних подарков;213784032838278400100100010011082244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1364830
44-ФЗ (94-ФЗ);№ 202100114959011106;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164102;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО САНКТ-ПЕТЕРБУРГУ;АДМИНИСТРАЦИЯ  КУРОРТНОГО  РАЙОНА  САНКТ-ПЕТЕРБУРГА;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=787356;АНО «ДОЗОР»;08.11.2021;12.11.2021 14:00;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0172200000621000333;Оказание охранных услуг в государственных бюджетных дошкольных образовательных учреждениях Курортного района Санкт-Петербурга, расположенных  в г. Сестрорецке, в 2022-2023 годах;212782700114878430100100460018010244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1358855
44-ФЗ (94-ФЗ);№ 202100114959011100;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164079;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО САНКТ-ПЕТЕРБУРГУ;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №544 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ АНГЛИЙСКОГО ЯЗЫКА МОСКОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=668637;Самозанятый Костюшин А.О.;08.11.2021;12.11.2021 11:00;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0372200035521000081;Поставка оборудования для конференц-зала по адресу: г. Санкт-Петербург, ул. Глеба Успенского д.9, стр.1 для нужд ГБОУ школы №544 с углубленным изучением английского языка Московского района Санкт-Петербурга в 2021 году;212781020210378100100100930480000244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1357992
44-ФЗ (94-ФЗ);№ 202100114959011099;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164076;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО САНКТ-ПЕТЕРБУРГУ;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 71""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=668722;ООО «ГАРАНТИЯ»;08.11.2021;12.11.2021 10:40;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0372200038221000193;Поставка картриджей оригинальных для принтеров Pantum TL-5120X_для СПб ГБУЗ «ГП № 71» в 2021 году;212781703392078170100101790012823244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1357987
44-ФЗ (94-ФЗ);№ 202100114959011096;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164082;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО САНКТ-ПЕТЕРБУРГУ;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 51 КИРОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=689957;ООО «РусТехКом»;08.11.2021;12.11.2021 11:20;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0372200043121000007;Поставка уличного оборудования;212780514525978050100100350013230244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1364554
44-ФЗ (94-ФЗ);№ 202100187298007747;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164078;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""СЕРГИЕВО-ПОСАДСКИЙ ФИЗИКО-МАТЕМАТИЧЕСКИЙ ЛИЦЕЙ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=721031;ООО «ЧОП «Барс-2000»;08.11.2021;12.11.2021 14:45;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0348300216021000004;Оказание охранных услуг в 2022 году;213504206889950420100100100010000244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1358029
44-ФЗ (94-ФЗ);№ 202100141185000998;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164064;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО ЯРОСЛАВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""ПЕРВОМАЙСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=649781;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИРА""";08.11.2021;12.11.2021 16:30;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0171300006321000037;Поставка масла моторного;213762300096476230100100370011920244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1357824
44-ФЗ (94-ФЗ);№ 202100113223002960;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164058;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО РОСТОВСКОЙ ОБЛАСТИ;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ №14 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РОСТОВСКОЙ ОБЛАСТИ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=666714;Спецавтозапчасть;03.11.2021;12.11.2021 11:30;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0358100033421000015;Продовольственное обеспечение в рамках государственного оборонного заказа (картофель свежий продовольственный поздний);211615002673961500100100000090113223;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1357875
44-ФЗ (94-ФЗ);№ 202100113223002959;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164055;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО РОСТОВСКОЙ ОБЛАСТИ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" В Г. ТАГАНРОГЕ";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=789793;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ТЕХНИЧЕСКОЙ ФИЗИКИ И АВТОМАТИЗАЦИИ""";08.11.2021;12.11.2021 11:50;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0358200000521000158;"Определение исполнителя по техническому обслуживанию гамма - терапевтического аппарата «Агат-ВТ  №19» для ГБУ РО ""Онкодиспансер"" в г. Таганроге в 2022 г.";212615403568561540100101410013312244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1357900
44-ФЗ (94-ФЗ);№ 202100187298007742;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164021;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""КОЛОМЕНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=684222;ИП ВАХРУШЕВА НАТАЛЬЯ ВЛАДИМИРОВНА;03.11.2021;12.11.2021 15:55;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0348300103621000139;Поставка не стерильных медицинских  перчаток;213502200139950220100102450012219244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1358032
44-ФЗ (94-ФЗ);№ 202100132489011088;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164041;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО Г. МОСКВЕ;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ТРАНСПОРТНЫЙ КОМБИНАТ ""РОССИЯ"" УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=646001;ООО «МД-Консалтинг»;08.11.2021;12.11.2021 11:30;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0373100032421000032;Оказание услуг по техническому обслуживанию и ремонту автомобилей марки BMW в 2022 году;211772802116877280100101190014520244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1357738
44-ФЗ (94-ФЗ);№ 202100187298007741;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2164024;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ПОДОЛЬСКИЙ РОДИЛЬНЫЙ ДОМ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=725049;АО «Ланцет»;03.11.2021;12.11.2021 16:00;09.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0348300018521000231;Поставка лекарственных средств (Иммуноглобулин человека антирезус Rho(D));213503608706850360100102780012120244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1358888
